Name,Review,Date,Star Rating
Tahina  [Upgrade to see in full],Good Ol [Upgrade to see in full],4/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Cynthia [Upgrade to see in full],The wai [Upgrade to see in full],5/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sally C [Upgrade to see in full],I heard [Upgrade to see in full],3/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Shen M.,The foo [Upgrade to see in full],5/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jonah R [Upgrade to see in full],What a  [Upgrade to see in full],12/29/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jacquel [Upgrade to see in full],Dinner  [Upgrade to see in full],2/19/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Lola H.,The foo [Upgrade to see in full],6/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jenae R [Upgrade to see in full],Planned [Upgrade to see in full],6/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Broderi [Upgrade to see in full],I came  [Upgrade to see in full],5/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Yahya S [Upgrade to see in full],The foo [Upgrade to see in full],1/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Nicole  [Upgrade to see in full],Amy Rut [Upgrade to see in full],3/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Seante  [Upgrade to see in full],The foo [Upgrade to see in full],5/25/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Chris H [Upgrade to see in full],Tried t [Upgrade to see in full],4/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Walker  [Upgrade to see in full],Wait ti [Upgrade to see in full],5/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Clariss [Upgrade to see in full],I final [Upgrade to see in full],4/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Eileen  [Upgrade to see in full],The foo [Upgrade to see in full],10/4/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Joyce W [Upgrade to see in full],Okay so [Upgrade to see in full],11/18/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Wen Jin [Upgrade to see in full],Amy Rut [Upgrade to see in full],12/26/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
LM D.,Grits w [Upgrade to see in full],5/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tia G.,Very go [Upgrade to see in full],4/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mark D.,My daug [Upgrade to see in full],6/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Caresse [Upgrade to see in full],The foo [Upgrade to see in full],3/19/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Darryll [Upgrade to see in full],Souther [Upgrade to see in full],3/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Agbogo  [Upgrade to see in full],Enjoyed [Upgrade to see in full],7/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Irene G [Upgrade to see in full],Wow! I  [Upgrade to see in full],4/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Chris S [Upgrade to see in full],45 min  [Upgrade to see in full],4/3/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Dethomp [Upgrade to see in full],The foo [Upgrade to see in full],10/16/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Darnell [Upgrade to see in full],Good So [Upgrade to see in full],5/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Andrea  [Upgrade to see in full],Beware! [Upgrade to see in full],10/15/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Julia M [Upgrade to see in full],Good fo [Upgrade to see in full],2/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amira A [Upgrade to see in full],So I fi [Upgrade to see in full],1/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Corey D [Upgrade to see in full],This wa [Upgrade to see in full],2/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Drew C.,Food wa [Upgrade to see in full],7/30/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Nova H.,Sigh... [Upgrade to see in full],12/8/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Brian D [Upgrade to see in full],The foo [Upgrade to see in full],2/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Susie C [Upgrade to see in full],The hon [Upgrade to see in full],4/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Liana H [Upgrade to see in full],OHHHHH  [Upgrade to see in full],10/19/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],Food wa [Upgrade to see in full],11/6/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jonatha [Upgrade to see in full],The fri [Upgrade to see in full],2/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Queeny  [Upgrade to see in full],Yummmm  [Upgrade to see in full],4/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Hannah  [Upgrade to see in full],We came [Upgrade to see in full],4/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
hans si [Upgrade to see in full],I'm on  [Upgrade to see in full],1/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Aliza R [Upgrade to see in full],Honestl [Upgrade to see in full],3/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ebony D [Upgrade to see in full],My frie [Upgrade to see in full],11/27/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Nathan  [Upgrade to see in full],I took  [Upgrade to see in full],11/26/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Srijita [Upgrade to see in full],Great s [Upgrade to see in full],4/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
angela  [Upgrade to see in full],Stopped [Upgrade to see in full],11/19/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ayesha  [Upgrade to see in full],Love th [Upgrade to see in full],4/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Pamela  [Upgrade to see in full],Huge po [Upgrade to see in full],12/16/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Arden M [Upgrade to see in full],Went fo [Upgrade to see in full],2/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dyonna  [Upgrade to see in full],Every t [Upgrade to see in full],5/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cheff W [Upgrade to see in full],Very bu [Upgrade to see in full],4/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Daniell [Upgrade to see in full],I don't [Upgrade to see in full],8/22/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jay D.,What ma [Upgrade to see in full],4/30/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Aiyshen [Upgrade to see in full],Quick c [Upgrade to see in full],4/9/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jimmy A [Upgrade to see in full],Great f [Upgrade to see in full],12/4/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jenn J.,Not wha [Upgrade to see in full],4/3/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Amanda  [Upgrade to see in full],I am fr [Upgrade to see in full],10/25/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Aj B.,So good [Upgrade to see in full],3/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Antonia [Upgrade to see in full],Disgust [Upgrade to see in full],4/10/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Allene  [Upgrade to see in full],Finally [Upgrade to see in full],10/2/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tyler J [Upgrade to see in full],The fir [Upgrade to see in full],2/4/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ram D.,I haven [Upgrade to see in full],2/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Maliika [Upgrade to see in full],3 stars [Upgrade to see in full],1/14/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ivonne  [Upgrade to see in full],I am a  [Upgrade to see in full],9/24/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
G S.,This is [Upgrade to see in full],4/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Gena S.,Ms. Tas [Upgrade to see in full],1/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ria R.,We are  [Upgrade to see in full],12/25/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Bruce T [Upgrade to see in full],Souther [Upgrade to see in full],4/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Neah B.,So deli [Upgrade to see in full],4/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sasha D [Upgrade to see in full],It was  [Upgrade to see in full],3/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kim W.,The foo [Upgrade to see in full],4/4/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Shijia  [Upgrade to see in full],Ahhhhhh [Upgrade to see in full],12/9/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
John A.,I'm oft [Upgrade to see in full],3/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
J M.,Best. W [Upgrade to see in full],10/14/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
VALENCI [Upgrade to see in full],The bes [Upgrade to see in full],3/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Hannah  [Upgrade to see in full],My Dad  [Upgrade to see in full],10/29/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rebecca [Upgrade to see in full],Nice re [Upgrade to see in full],8/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dan K.,Ayyyy R [Upgrade to see in full],11/29/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Staci D [Upgrade to see in full],Use to  [Upgrade to see in full],4/13/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Robert  [Upgrade to see in full],As my p [Upgrade to see in full],7/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Alyssa  [Upgrade to see in full],Best ch [Upgrade to see in full],2/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Madison [Upgrade to see in full],This wi [Upgrade to see in full],10/4/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Renato  [Upgrade to see in full],The Rev [Upgrade to see in full],1/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Brittan [Upgrade to see in full],Not try [Upgrade to see in full],1/9/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Jelani  [Upgrade to see in full],My boyf [Upgrade to see in full],4/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Maria S [Upgrade to see in full],The foo [Upgrade to see in full],10/8/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Angelic [Upgrade to see in full],Had the [Upgrade to see in full],4/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Shelby  [Upgrade to see in full],Food is [Upgrade to see in full],1/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Arvette [Upgrade to see in full],We visi [Upgrade to see in full],3/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sara F.,Hello G [Upgrade to see in full],11/30/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tasha R [Upgrade to see in full],Just le [Upgrade to see in full],6/22/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Bevano  [Upgrade to see in full],Came he [Upgrade to see in full],1/24/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
May L.,Summary [Upgrade to see in full],10/6/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
A A.,The hon [Upgrade to see in full],12/4/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],"So, I h [Upgrade to see in full]",7/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tonya R [Upgrade to see in full],Was not [Upgrade to see in full],12/10/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Vanessa [Upgrade to see in full],Good Ev [Upgrade to see in full],2/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Pia C.,I gave  [Upgrade to see in full],1/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Shirley [Upgrade to see in full],there f [Upgrade to see in full],4/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],My part [Upgrade to see in full],1/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Allison [Upgrade to see in full],1st tim [Upgrade to see in full],6/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lavon E [Upgrade to see in full],Wonderf [Upgrade to see in full],2/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Anne L.,i came  [Upgrade to see in full],10/11/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Max T.,Goood c [Upgrade to see in full],3/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Timavia [Upgrade to see in full],This pl [Upgrade to see in full],12/18/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Abelle  [Upgrade to see in full],Was cra [Upgrade to see in full],5/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jenna K [Upgrade to see in full],While t [Upgrade to see in full],3/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sarah P [Upgrade to see in full],Amy Rut [Upgrade to see in full],3/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ruben P [Upgrade to see in full],Nice fo [Upgrade to see in full],11/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
jon M.,The Goo [Upgrade to see in full],10/6/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Greg D.,Amy Rut [Upgrade to see in full],6/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Simas U [Upgrade to see in full],Always  [Upgrade to see in full],12/21/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dina E.,I order [Upgrade to see in full],2/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rachel  [Upgrade to see in full],I love  [Upgrade to see in full],11/2/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Qub L.,This pl [Upgrade to see in full],3/24/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Noah V.,I absol [Upgrade to see in full],1/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Heather [Upgrade to see in full],Decided [Upgrade to see in full],11/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Bianca  [Upgrade to see in full],I love  [Upgrade to see in full],1/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Pam K.,You kno [Upgrade to see in full],12/24/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Soraya  [Upgrade to see in full],I love  [Upgrade to see in full],3/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Doran B [Upgrade to see in full],I went  [Upgrade to see in full],8/1/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
S D.,Amy Rut [Upgrade to see in full],1/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Hsia F.,What a  [Upgrade to see in full],9/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Hello W [Upgrade to see in full],Went fo [Upgrade to see in full],12/13/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Merrily [Upgrade to see in full],The bes [Upgrade to see in full],12/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Barbara [Upgrade to see in full],People  [Upgrade to see in full],11/19/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Darryl  [Upgrade to see in full],"Today,  [Upgrade to see in full]",9/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Marco H [Upgrade to see in full],It was  [Upgrade to see in full],2/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sierra  [Upgrade to see in full],Highlig [Upgrade to see in full],7/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
A K.,Food is [Upgrade to see in full],2/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Taylor  [Upgrade to see in full],I grew  [Upgrade to see in full],3/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Toni B.,All I w [Upgrade to see in full],8/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Kristen [Upgrade to see in full],This pl [Upgrade to see in full],9/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Maggie  [Upgrade to see in full],Went he [Upgrade to see in full],7/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Barbara [Upgrade to see in full],This pl [Upgrade to see in full],9/3/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Crystal [Upgrade to see in full],We are  [Upgrade to see in full],8/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
